file,line,type,commit,author,date,time,timezone,datetime,depth,length
/Users/sohan/Documents/dsc106/lab/global.js,77,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,43
/Users/sohan/Documents/dsc106/lab/global.js,78,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,21
/Users/sohan/Documents/dsc106/lab/global.js,79,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,30
/Users/sohan/Documents/dsc106/lab/global.js,80,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,16
/Users/sohan/Documents/dsc106/lab/global.js,81,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,33
/Users/sohan/Documents/dsc106/lab/global.js,82,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,50
/Users/sohan/Documents/dsc106/lab/global.js,83,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,84,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,47
/Users/sohan/Documents/dsc106/lab/global.js,85,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,18
/Users/sohan/Documents/dsc106/lab/global.js,86,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,1
/Users/sohan/Documents/dsc106/lab/global.js,87,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,88,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,36
/Users/sohan/Documents/dsc106/lab/global.js,89,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,3
/Users/sohan/Documents/dsc106/lab/global.js,90,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,32
/Users/sohan/Documents/dsc106/lab/global.js,91,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,17
/Users/sohan/Documents/dsc106/lab/global.js,92,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,83
/Users/sohan/Documents/dsc106/lab/global.js,93,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,0
/Users/sohan/Documents/dsc106/lab/global.js,94,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,27
/Users/sohan/Documents/dsc106/lab/global.js,95,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,15
/Users/sohan/Documents/dsc106/lab/global.js,96,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,39
/Users/sohan/Documents/dsc106/lab/global.js,97,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,10
/Users/sohan/Documents/dsc106/lab/global.js,98,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,99,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,100,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,101,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,79
/Users/sohan/Documents/dsc106/lab/global.js,102,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,28
/Users/sohan/Documents/dsc106/lab/global.js,103,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,57
/Users/sohan/Documents/dsc106/lab/global.js,104,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,73
/Users/sohan/Documents/dsc106/lab/global.js,105,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,106,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,30
/Users/sohan/Documents/dsc106/lab/global.js,107,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,108,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,31
/Users/sohan/Documents/dsc106/lab/global.js,109,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,48
/Users/sohan/Documents/dsc106/lab/global.js,110,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,32
/Users/sohan/Documents/dsc106/lab/global.js,111,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,30
/Users/sohan/Documents/dsc106/lab/global.js,112,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,32
/Users/sohan/Documents/dsc106/lab/global.js,113,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,44
/Users/sohan/Documents/dsc106/lab/global.js,114,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,19
/Users/sohan/Documents/dsc106/lab/global.js,115,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,31
/Users/sohan/Documents/dsc106/lab/global.js,116,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,33
/Users/sohan/Documents/dsc106/lab/global.js,117,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,24
/Users/sohan/Documents/dsc106/lab/global.js,118,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,19
/Users/sohan/Documents/dsc106/lab/global.js,119,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,36
/Users/sohan/Documents/dsc106/lab/global.js,120,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,4
/Users/sohan/Documents/dsc106/lab/global.js,121,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,0
/Users/sohan/Documents/dsc106/lab/global.js,122,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,31
/Users/sohan/Documents/dsc106/lab/global.js,123,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,124,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,125,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,126,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,47
/Users/sohan/Documents/dsc106/lab/global.js,127,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,59
/Users/sohan/Documents/dsc106/lab/global.js,128,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,129,js,2e4a5d8b,sohan-shingade,2026-04-24,22:42:02,-07:00,2026-04-24T22:42:02-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,130,js,2e4a5d8b,sohan-shingade,2026-04-24,22:42:02,-07:00,2026-04-24T22:42:02-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,131,js,2e4a5d8b,sohan-shingade,2026-04-24,22:42:02,-07:00,2026-04-24T22:42:02-07:00,1,24
/Users/sohan/Documents/dsc106/lab/global.js,132,js,2e4a5d8b,sohan-shingade,2026-04-24,22:42:02,-07:00,2026-04-24T22:42:02-07:00,1,46
/Users/sohan/Documents/dsc106/lab/global.js,133,js,0fa39fe1,sohan-shingade,2026-04-24,22:45:12,-07:00,2026-04-24T22:45:12-07:00,1,67
/Users/sohan/Documents/dsc106/lab/global.js,134,js,0fa39fe1,sohan-shingade,2026-04-24,22:45:12,-07:00,2026-04-24T22:45:12-07:00,2,63
/Users/sohan/Documents/dsc106/lab/global.js,135,js,0fa39fe1,sohan-shingade,2026-04-24,22:45:12,-07:00,2026-04-24T22:45:12-07:00,2,65
/Users/sohan/Documents/dsc106/lab/global.js,136,js,0fa39fe1,sohan-shingade,2026-04-24,22:45:12,-07:00,2026-04-24T22:45:12-07:00,2,55
/Users/sohan/Documents/dsc106/lab/global.js,137,js,2e4a5d8b,sohan-shingade,2026-04-24,22:42:02,-07:00,2026-04-24T22:42:02-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,1,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,13
/Users/sohan/Documents/dsc106/lab/resume/index.html,2,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,14
/Users/sohan/Documents/dsc106/lab/resume/index.html,3,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/resume/index.html,4,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,20
/Users/sohan/Documents/dsc106/lab/resume/index.html,5,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,68
/Users/sohan/Documents/dsc106/lab/resume/index.html,6,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,36
/Users/sohan/Documents/dsc106/lab/resume/index.html,7,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,41
/Users/sohan/Documents/dsc106/lab/resume/index.html,8,html,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,48
/Users/sohan/Documents/dsc106/lab/resume/index.html,9,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/resume/index.html,10,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/resume/index.html,11,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,21
/Users/sohan/Documents/dsc106/lab/resume/index.html,12,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,150
/Users/sohan/Documents/dsc106/lab/resume/index.html,13,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,53
/Users/sohan/Documents/dsc106/lab/resume/index.html,14,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,15,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,16,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,16
/Users/sohan/Documents/dsc106/lab/resume/index.html,17,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,18,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,70
/Users/sohan/Documents/dsc106/lab/resume/index.html,19,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,114
/Users/sohan/Documents/dsc106/lab/resume/index.html,20,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,241
/Users/sohan/Documents/dsc106/lab/resume/index.html,21,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,22,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,23,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,24,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,25,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,17
/Users/sohan/Documents/dsc106/lab/resume/index.html,26,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,27,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,28,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,27
/Users/sohan/Documents/dsc106/lab/resume/index.html,29,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,128
/Users/sohan/Documents/dsc106/lab/resume/index.html,30,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,2
/Users/sohan/Documents/dsc106/lab/resume/index.html,31,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,192
/Users/sohan/Documents/dsc106/lab/resume/index.html,32,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,160
/Users/sohan/Documents/dsc106/lab/resume/index.html,33,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,186
/Users/sohan/Documents/dsc106/lab/resume/index.html,34,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,199
/Users/sohan/Documents/dsc106/lab/resume/index.html,35,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,189
/Users/sohan/Documents/dsc106/lab/resume/index.html,36,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,3
/Users/sohan/Documents/dsc106/lab/resume/index.html,37,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,38,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,39,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,40,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,22
/Users/sohan/Documents/dsc106/lab/resume/index.html,41,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,119
/Users/sohan/Documents/dsc106/lab/resume/index.html,42,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,2
/Users/sohan/Documents/dsc106/lab/resume/index.html,43,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,179
/Users/sohan/Documents/dsc106/lab/resume/index.html,44,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,172
/Users/sohan/Documents/dsc106/lab/resume/index.html,45,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,155
/Users/sohan/Documents/dsc106/lab/resume/index.html,46,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,150
/Users/sohan/Documents/dsc106/lab/resume/index.html,47,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,3
/Users/sohan/Documents/dsc106/lab/resume/index.html,48,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,49,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,50,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,51,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,24
/Users/sohan/Documents/dsc106/lab/resume/index.html,52,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,125
/Users/sohan/Documents/dsc106/lab/resume/index.html,53,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,2
/Users/sohan/Documents/dsc106/lab/resume/index.html,54,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,171
/Users/sohan/Documents/dsc106/lab/resume/index.html,55,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,168
/Users/sohan/Documents/dsc106/lab/resume/index.html,56,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,144
/Users/sohan/Documents/dsc106/lab/resume/index.html,57,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,150
/Users/sohan/Documents/dsc106/lab/resume/index.html,58,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,3
/Users/sohan/Documents/dsc106/lab/resume/index.html,59,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,60,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,61,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,62,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,15
/Users/sohan/Documents/dsc106/lab/resume/index.html,63,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,160
/Users/sohan/Documents/dsc106/lab/resume/index.html,64,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,2
/Users/sohan/Documents/dsc106/lab/resume/index.html,65,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,173
/Users/sohan/Documents/dsc106/lab/resume/index.html,66,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,135
/Users/sohan/Documents/dsc106/lab/resume/index.html,67,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,147
/Users/sohan/Documents/dsc106/lab/resume/index.html,68,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,4,145
/Users/sohan/Documents/dsc106/lab/resume/index.html,69,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,3
/Users/sohan/Documents/dsc106/lab/resume/index.html,70,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,71,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,72,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,73,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,74,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,15
/Users/sohan/Documents/dsc106/lab/resume/index.html,75,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,76,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,77,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,77
/Users/sohan/Documents/dsc106/lab/resume/index.html,78,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,275
/Users/sohan/Documents/dsc106/lab/resume/index.html,79,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,80,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,81,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,82,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,55
/Users/sohan/Documents/dsc106/lab/resume/index.html,83,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,224
/Users/sohan/Documents/dsc106/lab/resume/index.html,84,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,85,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,86,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,87,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,77
/Users/sohan/Documents/dsc106/lab/resume/index.html,88,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,187
/Users/sohan/Documents/dsc106/lab/resume/index.html,89,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,90,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,91,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,92,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,59
/Users/sohan/Documents/dsc106/lab/resume/index.html,93,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,164
/Users/sohan/Documents/dsc106/lab/resume/index.html,94,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,95,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,96,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/resume/index.html,97,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,7
/Users/sohan/Documents/dsc106/lab/resume/index.html,98,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,23
/Users/sohan/Documents/dsc106/lab/resume/index.html,99,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,2
/Users/sohan/Documents/dsc106/lab/resume/index.html,100,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,112
/Users/sohan/Documents/dsc106/lab/resume/index.html,101,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,140
/Users/sohan/Documents/dsc106/lab/resume/index.html,102,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,157
/Users/sohan/Documents/dsc106/lab/resume/index.html,103,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,167
/Users/sohan/Documents/dsc106/lab/resume/index.html,104,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,3
/Users/sohan/Documents/dsc106/lab/resume/index.html,105,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,8
/Users/sohan/Documents/dsc106/lab/resume/index.html,106,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
